Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
87,92.247375,-0.016039583333333003,1,147610,-34918.5,-10052.5,30.225370196674874,[  941 19853 64556 50126 41755 10367  1944   900  1010   548]
88,92.23996354166667,-0.016453993055555335,1,147556,-34919.0,-10073.0,30.228668370555194,[  943 19861 64541 50142 41745 10365  1945   900  1010   548]
89,92.240421875,-0.016650694444444506,1,147556,-34918.5,-10064.5,30.231806071812652,[  941 19872 64538 50127 41746 10374  1944   900  1010   548]
90,92.234625,-0.016962673611111256,1,147532,-34918.5,-10077.5,30.235378061569556,[  941 19873 64556 50108 41742 10378  1944   900  1010   548]
91,92.23291666666667,-0.017514236111110883,1,147532,-34918.5,-10078.5,30.237648301850278,[  942 19892 64536 50108 41742 10378  1944   900  1010   548]
92,92.22613020833333,-0.018086631944444303,1,147515,-34919.0,-10117.5,30.239215803663722,[  943 19898 64518 50131 41737 10370  1945   900  1010   548]
93,92.23861458333333,-0.01794756944444439,1,147540,-34916.5,-10122.0,30.243078418826467,[  945 19896 64514 50076 41790 10377  1944   900  1010   548]
94,92.24520833333334,-0.01742517361111074,1,147538,-34913.5,-10169.5,30.24461243273911,[  945 19895 64474 50090 41818 10376  1944   900  1010   548]
95,92.25597395833333,-0.016888194444444574,1,147538,-34919.5,-10227.0,30.249357659146888,[  946 19891 64481 50004 41897 10379  1944   900  1010   548]
96,92.25671875,-0.016092361111111113,1,147521,-34922.0,-10239.0,30.250650159405364,[  946 19898 64457 50026 41902 10368  1945   900  1010   548]
97,92.27122916666667,-0.014951215277777407,1,147536,-34923.0,-10242.5,30.255124692451957,[  946 19892 64503 49932 41941 10384  1944   900  1010   548]
98,92.28109895833333,-0.013527083333333205,1,147539,-34923.0,-10230.5,30.259045979408487,[  944 19904 64491 49867 41997 10395  1944   900  1010   548]
99,92.29733333333333,-0.012643576388889244,1,147522,-34923.0,-10249.5,30.26862682667025,[  944 19901 64487 49758 42108 10383  1961   900  1010   548]
100,92.293921875,-0.012625520833333325,1,147502,-34921.0,-10260.0,30.26839593078998,[  944 19913 64467 49750 42131 10379  1958   900  1010   548]
101,92.304421875,-0.01101388888888882,1,147524,-34923.0,-10313.5,30.274948376455104,[  945 19913 64469 49729 42121 10405  1960   900  1010   548]
102,92.306109375,-0.009698958333333015,1,147523,-34923.0,-10303.0,30.273759783441786,[  945 19910 64473 49728 42122 10404  1960   900  1010   548]
103,92.305125,-0.010088888888888902,1,147502,-34923.0,-10303.0,30.274804788542816,[  945 19909 64468 49735 42120 10405  1960   900  1010   548]
104,92.29833854166667,-0.009566493055555726,1,147491,-34923.0,-10298.0,30.274609124747144,[  944 19921 64460 49732 42131 10393  1961   900  1010   548]
105,92.30348958333333,0.0009553819444443926,1,146969,-34705.5,-10403.0,30.441728801205453,[  944 20331 64401 48873 42426 10592  1971   906  1009   547]
106,92.30334375,0.0011940972222220126,1,146968,-34700.5,-10403.0,30.44127394923986,[  945 20331 64402 48877 42420 10592  1971   906  1009   547]
107,92.30226041666667,0.0011737847222221375,1,146968,-34701.0,-10403.0,30.440394508074018,[  945 20327 64403 48899 42401 10591  1972   906  1009   547]
108,92.2955,0.0008805555555558915,1,146970,-34699.5,-10369.0,30.438957401111274,[  945 20332 64399 48932 42392 10568  1970   906  1010   546]
109,92.30306770833333,0.001220138888888774,1,146968,-34693.5,-10342.0,30.441295091358473,[  945 20329 64394 48906 42444 10543  1977   906  1009   547]
110,92.30306770833333,0.0015576388888888459,1,146968,-34693.5,-10342.0,30.441295091358473,[  945 20329 64394 48906 42444 10543  1977   906  1009   547]
111,92.30286979166667,0.0014779513888887172,1,146968,-34693.5,-10342.0,30.441185678522704,[  945 20329 64394 48909 42441 10543  1977   906  1009   547]
112,92.29492708333333,0.0012376736111112526,1,146955,-34695.5,-10366.0,30.439977950038823,[  945 20333 64396 48928 42419 10546  1971   906  1009   547]
113,92.30116145833334,0.001464583333333754,1,146963,-34693.5,-10362.0,30.443409157829457,[  946 20330 64419 48886 42437 10544  1976   906  1009   547]
114,92.30121354166667,0.0017399305555557021,1,146963,-34693.5,-10362.0,30.443477417622915,[  946 20330 64419 48878 42445 10544  1976   906  1009   547]
115,92.30136979166667,0.0015531249999999849,1,146962,-34693.5,-10358.0,30.443513167126493,[  946 20327 64421 48877 42446 10544  1977   906  1009   547]
116,92.29277083333334,0.0013156249999999167,1,146935,-34695.5,-10351.0,30.442456711898537,[  947 20333 64422 48895 42428 10542  1971   906  1009   547]
117,92.30109375,0.001790625000000053,1,146951,-34693.5,-10305.0,30.44446342063492,[  948 20321 64424 48882 42443 10541  1979   906  1009   547]
118,92.298671875,0.001956944444444275,1,146946,-34693.5,-10328.5,30.446392409217946,[  948 20347 64412 48868 42443 10541  1979   906  1009   547]
119,92.29383854166667,0.0017805555555559258,1,146944,-34693.5,-10318.5,30.449179271146726,[  949 20370 64396 48862 42450 10532  1979   906  1009   547]
120,92.28211979166667,0.0015831597222226415,1,146910,-34695.5,-10351.0,30.45117620686405,[  952 20380 64393 48870 42441 10527  1975   906  1009   547]
121,92.287546875,0.001821006944444529,1,146919,-34693.5,-10345.5,30.454532180553098,[  951 20377 64391 48852 42456 10532  1979   906  1009   547]
122,92.28265625,0.0018842013888890582,1,146916,-34693.5,-10340.0,30.45740145450696,[  951 20413 64357 48850 42455 10533  1979   906  1009   547]
123,92.280640625,0.0014008680555557854,1,146916,-34693.5,-10342.0,30.458976957506845,[  951 20417 64353 48852 42453 10533  1979   906  1009   547]
124,92.27215104166666,0.0008980902777774229,1,146900,-34695.5,-10349.0,30.45895447596409,[  952 20426 64348 48875 42435 10527  1975   906  1009   547]
125,92.29297395833333,0.001233333333333538,1,146912,-34715.0,-10374.5,30.464929882047514,[  951 20420 64364 48704 42584 10536  1979   906  1009   547]
126,92.34818229166666,0.003048784722221853,1,146910,-34724.0,-10465.5,30.4863421149554,[  951 20419 64332 48439 42859 10551  1987   906  1009   547]
127,92.37145833333334,0.003340972222222168,1,146916,-34744.0,-10493.0,30.492023683086874,[  951 20420 64306 48350 42974 10554  1983   906  1009   547]
128,92.39572916666667,0.003821006944444605,1,146915,-34733.0,-10569.0,30.5028556123846,[  952 20427 64220 48330 43048 10578  1983   906  1009   547]
129,92.49198958333334,0.006488541666666947,1,146932,-34777.5,-10539.5,30.532707844756004,[  949 20410 64091 47964 43469 10661  1994   906  1009   547]
