Frame,Mean Temperature,Propagation,transition points,numer of above,gradient x,gradient y,std,histogram
163,70.224859375,-0.003555034722222198,1,91139,29.5,-49092.5,32.898703206,[11841 40834 66642 48023 11678  8442  3331   610   282   317]
164,70.21745833333334,-0.003788888888888664,1,91106,29.5,-49099.5,32.900987089395926,[11843 40850 66668 47985 11672  8443  3330   610   282   317]
165,70.224390625,-0.003572916666666496,1,91126,31.0,-49097.0,32.90082679896882,[11839 40841 66643 48016 11681  8439  3328   614   282   317]
166,70.22390104166666,-0.0035244791666665756,1,91124,31.0,-49097.0,32.90069066826015,[11839 40842 66642 48018 11680  8438  3328   614   282   317]
167,70.22552083333333,-0.0036796874999997916,1,91128,31.5,-49116.0,32.900984736079444,[11837 40841 66645 48015 11680  8441  3328   614   282   317]
168,70.22040625,-0.003860763888889096,1,91107,30.5,-49123.0,32.90155667292397,[11835 40859 66669 47978 11677  8442  3327   614   282   317]
169,70.22972395833334,-0.0035501736111110444,1,91144,19.5,-49134.0,32.901343102442404,[11830 40846 66645 48014 11677  8446  3327   616   282   317]
170,70.232328125,-0.0033805555555555125,1,91148,17.5,-49133.5,32.90091354634398,[11825 40853 66641 48012 11680  8447  3326   615   282   319]
171,70.23247916666666,-0.0034975694444445557,1,91132,17.5,-49133.5,32.90004947595671,[11819 40858 66643 48011 11680  8447  3326   615   282   319]
172,70.22774479166667,-0.0037232638888890315,1,91117,17.0,-49151.5,32.901429838760336,[11821 40871 66661 47983 11675  8448  3325   615   282   319]
173,70.23686458333333,-0.003602777777778006,1,91117,14.0,-49147.0,32.90289594907763,[11806 40875 66629 48020 11675  8453  3324   616   282   320]
174,70.23532291666666,-0.003621701388889183,1,91099,14.0,-49155.0,32.90327456791433,[11803 40887 66630 48010 11671  8457  3324   616   282   320]
175,70.23416145833333,-0.00381111111111115,1,91101,14.0,-49155.0,32.90048610765143,[11799 40891 66629 48009 11681  8450  3323   616   282   320]
176,70.22683854166667,-0.004138368055555475,1,91081,13.5,-49158.5,32.90111268864648,[11799 40898 66675 47964 11675  8449  3322   616   282   320]
177,70.23652083333333,-0.0038029513888891606,1,91130,25.0,-49066.0,32.89510420734469,[11780 40901 66628 48024 11675  8450  3325   616   282   319]
